Age,HE4,Menopause,CA125,ALB,NEU,LYM%,ALP,PLT,LYM#,AST,PCT,IBIL,TBIL,CA72-4,GLO,MONO#,HGB,Na,CEA,Ca,GLU.,DBIL,TP,MCH
-0.06325020600665754,-0.22781728864820822,0.0,-0.041539093553307545,0.028925541592174465,-0.03439241743212422,-0.034030022418300894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02479256799974459,0.0,0.0,0.0,0.010237628992360581,0.0,0.015912446023562194,0.0,0.0,0.04948400031746063
-0.036995441386646635,0.09573171051620029,0.0,0.16135370213768793,-0.04968325721644936,0.03815606395391032,-0.02942017687957618,0.0,0.0,0.04635140296066332,0.0,0.0,0.0,0.0,0.0,-0.05018837664905266,0.0,0.0,-0.02823992724978916,0.0,0.0,0.0,0.0,0.0,0.03692890121501166
-0.04512788421858958,-0.10309503599747563,0.0,-0.0344169666117667,0.0,0.0,-0.02854992581189244,0.0,0.0,-0.010719214355852935,0.0,0.0,0.0,0.0,0.0,-0.05655647912247464,-0.010646186639264846,-0.012847202496244728,0.0,-0.011868375086992108,0.0,0.0,0.0,0.0,-0.0542617695481516
0.0,0.1588237420988082,0.0,0.10207483153475304,0.02454256789840462,0.06307345401519857,0.057091358442454346,0.0,0.0,0.0,0.0,0.0,0.0,0.00734642784272993,0.0,0.027751500993707868,0.011427880708171414,0.0,0.0,0.013920278654209665,0.0,0.0,0.0,0.0,0.040572845430257805
-0.017997785055015997,-0.1363841756151231,0.0,-0.027745022375438622,-0.02756205663328529,-0.061020232294023855,-0.029356360896459228,0.0,0.0,-0.027787895031465695,0.0,0.0,0.0,0.0,0.0,-0.03617629531121911,0.0,-0.010337611360148657,0.0,0.0,0.0,0.0,0.0,0.0,-0.04265930041742919
-0.04022401603590869,0.20923269652962057,0.0,0.13000287561783525,-0.04277263813786935,-0.050432821983513135,-0.052783060559573595,0.0,0.0,-0.050864498055829675,0.0,0.0,0.0,0.0,0.0,0.02156532585513124,0.0,0.0,0.0,0.0,0.0,-0.02256198615177299,0.0,0.0,0.0628582541852901
0.0346929843990816,0.10948234396531012,0.0,0.10554457477385064,0.024615436078061874,0.016182749482442332,0.06552480161485964,0.0,0.0,0.03537013708168865,0.0,0.0,0.0,0.010050991681985255,0.0,0.0,0.0,0.026456344139013203,0.0,0.0,0.0,0.0,0.0,0.0,0.029403317336819695
0.025395354810290118,0.21475220602277106,0.0,0.11834020300209135,-0.04248675404766231,0.06825815214369751,-0.04242412330193165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365410823870757,-0.01741803252763141,0.0,0.0,0.0,0.0,-0.019987154263835183,0.0,0.0,-0.04885869280444257
0.050295202591161214,0.0,0.0,0.02778938018602735,0.014472276160830673,0.07258724873046146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009576525884406368,0.00801451951704029,0.04160569069817447,0.0,0.01065385860874327,0.0,0.0016601761539556947,0.0,0.0,0.04075957274374783
0.04267284597711866,0.18894841129771803,0.0,0.0,0.0,0.021548671303950186,0.04461931816617504,0.0,0.0,0.03309064489484278,0.0,0.0,0.0,0.0,0.0,-0.059465211026354436,0.0,0.05017685434281096,0.007840233168999481,0.012954957498915492,0.0,0.0,0.0,0.0,0.046280987216534536
0.04060187913988391,0.20335608349753972,0.0,0.01548980723930735,0.02633169231797032,0.06112875143298837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017756632538531304,0.012693541513809525,0.0,0.0037353613345778025,0.01581662895457666,0.0,0.0,0.0,0.0,0.0496277229025316
0.044763519659000696,0.17145434436898394,0.0,0.06965940601449681,0.02088928645093756,0.06267728517507024,-0.04323481183631395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017624596027889485,0.01926126012770254,0.04181121257287269,0.0,0.0,0.0,0.0,0.0,0.0,0.03728181691678944
0.024899556855545155,0.22128562965611917,0.0,0.0,0.0,0.05253617454212511,0.05217160441379854,0.0,0.0,0.03760038088040038,0.0,0.0,0.0,0.0,0.0,0.019660863186300732,0.0,0.04610016016914372,0.010014595901038703,0.012933692228057266,0.0,0.0,0.0,0.0,0.04606837656045854
-0.05262650284489275,-0.022310849811594403,0.0,0.089687681612476,0.0,0.07912877963939559,-0.0324636728606319,0.0,0.0,-0.035291331931274435,0.0,0.0,0.0,0.014367881114227266,0.0,0.02816799506811873,0.0,0.0,0.0,0.015499732970460693,0.0,0.0,0.0,0.0,0.055964498984157354
-0.03429246215046026,-0.16872177427393323,0.0,-0.03671326268419776,-0.03551924193116124,-0.05842249834040701,-0.028781008592136392,0.0,0.0,-0.034829638195129124,0.0,0.0,0.0,0.0,0.0,0.021766539347595315,0.0,-0.012553080481561622,0.0,0.0,0.0,0.0,0.0,0.0,0.023226168378491212
0.047227581658118,0.2202127362747366,0.0,0.0,0.02102042050830672,0.020194005246348973,0.05441130494427736,0.0,0.003638959476707948,0.029497914691224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04507137825196842,0.0,0.0,0.007229328365529466,0.0,0.0,0.0,0.03827785867678911
0.03216839143497452,-0.08610864943329542,0.0,0.02988080510767338,0.03863667400528423,0.0,-0.043679413756890786,0.0,0.0,-0.012424656984270574,0.0,0.0,0.0,0.0,0.0,-0.07393815904465316,0.0,-0.015443025876206898,0.0,0.0,0.0,-0.01577140671988025,0.0,0.0,-0.055273840459895376
-0.04441701573179428,-0.1714750998871097,0.0,-0.027222611752650273,-0.024736805048701103,-0.05169619916800235,-0.02819931081124614,0.0,-0.007245239615407761,-0.02889725302747766,0.0,0.0,0.0,0.0,0.0,0.0,-0.007347891976105969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034218723495119306
0.0,0.12642115147396632,0.0,0.14388018349289092,0.034734769090700626,0.029355173578279582,0.06131142762477674,0.0,0.0,0.04112903857224125,0.0,0.007432044043037746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010747423283842955,0.013165747444127459,0.0,0.0,0.0,-0.04732387007269273
0.0,-0.18127172813814,0.0,0.0,-0.03257773110044662,-0.06470559156118733,-0.030661950802822056,0.0,0.0,-0.030690968613357482,0.0,-0.00656537998301114,0.0,0.0,0.0,0.0,-0.007887090617254996,-0.008176711373759608,0.0,-0.00158733148416762,0.0,0.0,0.0,0.0,-0.043195688930498806
0.04747543105045579,0.18886758906329437,0.0,-0.025922880238234695,0.034757131968585465,0.08020499198871907,-0.036356990946889295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02123750881598019,0.0,0.0,0.012934495190222514,0.02555645736409777,0.015334903332376212,0.0,0.0,0.0,0.0
-0.026352796312009975,-0.18993520136132686,0.0,-0.027596969488847222,-0.03895694812985971,0.0,-0.02391628957822657,-0.012171304981021045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020998945582755307,0.0,-0.012244098681092778,0.0,0.0,0.0,-0.01166589227229936,0.0,0.0,-0.045369435119565836
-0.052710440580309936,-0.16161145570174126,0.0,-0.03353168459157224,-0.035276102430323114,-0.07108303242626686,-0.026420299454986442,0.0,0.0,-0.03213674927820177,0.0,0.0,0.0,0.0,0.0,0.0,-0.005692743391524605,-0.012599645685987827,0.0,0.0,0.0,0.0,0.0,0.0,0.03850017293904168
0.0,0.1953203828653258,0.0,0.08989305942297537,0.0,0.04622115634483586,0.039058356118450224,0.0,0.0,0.028446088633984408,0.0,0.0,0.0,0.0,0.0,0.019994333350260646,0.0030608226717761533,0.05435284115982542,0.005277820685033416,0.0036411787481250664,0.0,0.0,0.0,0.0,0.0
0.02271088714646627,0.2066839192087067,0.0,0.06134414434582004,0.005839839596570251,0.07541266189354998,-0.04742182466480702,0.0,0.0,-0.04281706930708814,0.0,0.0,0.0,0.0,0.0,0.02739166434368673,-0.016492574927574676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05056734475021097
0.028130567667899217,0.21656542099174086,0.0,0.09555206443634993,0.0,0.061277647752486564,0.05124088638963096,0.0,0.0,0.03195755860557378,0.0,0.0,0.0,0.0,0.0,-0.03659110019814224,0.0,0.054046909921078634,-0.017379876521245397,0.0,0.0,0.0,0.0,0.0,-0.021953908944529803
-0.04957365867626394,-0.2248464896436934,0.0,-0.03645371389064656,-0.03527490623160935,0.0,0.041972503136515,0.0,0.0,-0.03343617167950071,0.0,0.0,0.0,0.012231886462698516,0.0,0.013540873600036007,0.016162668076697737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03422665064371147
0.03940384723581702,-0.21515530319885992,0.0,-0.03620113931928525,-0.037931007434704754,-0.04172947550008769,-0.033906184304348976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03697529412455724,0.0,0.0,0.0,0.0,0.0,-0.013114800419205309,-0.006887141085802906,0.0,0.0351539575623329
0.03940738959850853,0.1861574453529132,0.0,0.07697783642093846,0.022490248201200713,0.029749055944857924,0.054021528333673234,0.0,0.0,0.032508662751150365,0.0,0.0,0.0,0.0,0.0,0.035616293354072556,0.0,0.03350060062366981,0.0,0.0,0.0,0.0,0.0,0.0,0.01840523293675833
-0.05845606604750473,-0.20301172098605094,0.0,-0.036776354370839606,-0.0445213379111026,0.0,-0.030256442254850614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03732541505396141,-0.012945510468892484,0.058306107667547985,-0.007640246650969129,0.0,0.0,0.0,0.0,0.0,0.03410135080761213
-0.04347130765985448,-0.17120174388151915,0.0,-0.02694154609750513,-0.024942695670703893,-0.04540560097118582,-0.03202904786046421,0.0,0.0,-0.026094643503306095,0.0,0.0,0.0,0.0,0.0,-0.016920473625201094,-0.010365347097984645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03070483511682342
-0.05239956746722044,-0.1593175144695949,0.0,-0.030744541154477795,-0.03200734465728645,-0.05130367624442278,-0.029689404295304943,0.0,0.0,-0.029320057119859237,0.0,0.0,0.0,0.0,0.0,0.0,-0.00964467439761918,-0.011058942278800547,0.0,0.0,0.0,-0.012185316763302569,0.0,0.0,0.0
-0.07603093410799668,0.03229276759911347,0.0,0.031288716775554955,-0.054751022128294295,0.0,0.07374351671935024,0.0,0.0,0.05671533548496562,0.0,0.0,0.0,0.0,0.0,-0.04447338401506551,0.0,-0.018200278035902247,0.0,0.0,-0.015587299987289763,0.0,0.0,0.0,-0.05325593207963082
0.029590113081230187,0.17287592179023245,0.0,-0.026324242249286534,0.0,0.07796788505293727,-0.045161973309199584,0.0,0.0,-0.03920107408333174,0.0,0.0,0.0,0.0,0.0,0.026800024872164145,0.01964390628792444,0.06371098483818724,0.0,0.0,0.0,0.0,0.0,0.0,0.05031230866114071
-0.07750809346336025,0.0,0.0,-0.037641392089287296,0.024313550511275622,0.0,0.06737097286946628,-0.0161621171470881,0.0,-0.05770075273378024,0.0,0.0,0.0,0.0,0.0,0.029641968397430028,0.0,-0.01708812292751947,0.0,-0.019215395951273643,0.0,0.0,0.0,0.0,-0.0559789834596859
0.05562818192701211,0.0,0.0,0.1263395705721792,0.0,0.01892508588201537,0.053502821368639965,0.0,0.0,0.03811097088864606,0.0,0.0,0.0,0.0,0.0,0.0,0.005753458573794802,0.052852956072706674,0.0,0.005560405665448403,0.003869554624253839,0.003170924707573186,0.0,0.0,0.0
-0.07165415637787687,0.0,0.0,-0.03632235293104174,-0.013430930371507568,-0.06456499201305411,-0.041421946769182025,0.0,0.0,-0.006400779195003107,0.0,0.0,0.0,0.0,0.0,0.0,-0.01051966701255501,-0.008839701640206296,0.0,-0.001816071408264286,0.0,0.0,0.0,0.0,-0.04305209445177532
-0.078920021716797,0.06420973361245952,0.0,-0.03564663759392952,0.0,-0.04045678415067259,-0.03133057700652402,0.0,0.0,-0.04051533340401786,0.0,0.0,0.0,0.0,0.0,0.04123286779198129,0.025467083998178763,0.0,0.0,-0.026458863566363088,0.0,0.0,0.0,0.0,0.05771665721655943
0.0,-0.15843048697913625,0.0,-0.025181846286761067,-0.024034372453443968,-0.05546707242959718,-0.03648527682138368,0.0,0.0,-0.028788857708215314,0.0,-0.005046970657044236,0.0,0.0,0.0,-0.03342270961161032,0.0,-0.011224514867918338,0.0,0.0,0.0,0.0,0.0,0.0,-0.03719872330999538
-0.04839417688067895,-0.17122560266949868,0.0,-0.02698258908040842,-0.02909369537256412,-0.06402469125553022,-0.023079425045604902,0.0,0.0,-0.02539231452671617,0.0,-0.0057075579264325325,0.0,0.0,0.0,0.0,-0.003628412662910363,-0.008069572534547813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03733361707533065,-0.17725573184178572,0.0,-0.02773004826310194,-0.02754102098376266,-0.03855729741100864,-0.02851484062225606,0.0,0.0,-0.02803718598044954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011004960141918145,0.0,0.0,0.0,-0.011319034040092935,0.0,0.0,-0.03766784088859421
-0.06996297383700778,-0.24693809238451356,0.0,-0.03179837079432988,-0.045220526265463544,0.0,0.0476159166744786,0.0,0.0,0.03844742084694444,0.0,0.0,0.0,0.0,0.0,-0.030354620776673228,0.0,0.057516942203911195,0.0,0.012441696899645777,0.0,0.0,0.0,0.0,0.04379358041413769
0.0,0.2199505656707969,0.0,0.11591281884189243,-0.016581339218267876,0.06282834350172212,0.0557799055028796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03581961739555973,0.013595974653434886,-0.017745339386431632,0.0,0.014280386920119457,0.0,0.0,0.0,0.0,-0.05049298826785028
0.0,0.16275118087141952,0.0,0.11268658900505392,-0.03301084874124319,0.06055069312162097,0.061733477426058024,0.0,0.0,0.0,0.0,0.0,0.0,0.00735334611706,0.0,0.021856746966868304,0.012561671312582581,0.0,0.0,0.0,0.0,0.004463717275666912,0.0,0.0,0.049884721333768235
0.033964214971217765,0.21773625445869668,0.0,0.10815424401738807,-0.042836326168959875,0.022605419568631314,0.050606926251910773,0.0,0.0,0.014964790752208764,0.0,0.0,0.0,0.0,0.0,-0.0344624424957659,0.008279123904962549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561567268530341
0.0,0.2229701423703317,0.0,0.0,0.021185385620562498,0.059814495839597144,0.05234519659870043,0.0,0.0014134516216317006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008028984107003668,0.056804839426730036,0.006981427711367406,0.011225736387578686,0.0,0.0,0.0,0.0,0.03857573174226
0.054015964562110025,0.07555076855301257,0.0,-0.02711488439424825,0.028657407273213052,0.08477991839893005,-0.055176334774990614,0.0,0.0,-0.04780288895823905,0.0,0.0,0.0,0.0,0.0,0.04426404982837781,0.0,0.0,0.0,0.0,0.0,-0.027738296602787923,0.0,0.0,0.06046625425562599
0.051029290067909856,0.11327977196810128,0.0,0.041499940684233065,0.028558879623699684,0.06906193883259554,0.06243361671760481,0.0,0.0,0.04420398699978618,0.0,0.0,0.0,0.0,0.0,0.026810139749351557,0.0,0.04355946179362616,0.0,0.0,0.0,0.0,0.0,0.0,0.04515715859084487
-0.05794337783186261,-0.08036371096618734,0.0,-0.028728659542656496,-0.03345615687867832,-0.051160529157322644,-0.02524371197717981,0.0,0.0,-0.03996655014471216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014352028046237308,0.0,-0.017619409769011527,0.0,0.0,0.0,0.0,-0.04348656668597331
-0.04237292697364332,-0.14193153588061166,0.0,-0.028599918620656473,-0.02757680382672193,-0.0441186020374321,-0.035889192965960104,0.0,0.0,-0.030417911944413775,0.0,0.0,0.0,0.0,0.0,-0.033668169224950334,0.0,-0.013465671057305173,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125587749260368
0.03874140617851468,0.19467995267398272,0.0,0.05414753604074889,0.020872037602327777,0.058901562860539346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017484472137524274,0.01593921828341121,0.0381869047430683,0.0,0.015898654052250327,0.0,0.0,0.0,0.0,0.03318829559607147
-0.02559734740832581,0.20902349291559033,0.0,0.11053154551394183,0.032360422959090876,0.06222330767274532,0.04765004328009869,0.0,0.0,0.028260362346423908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05779953298329592,0.0,0.0,0.008897751304606766,0.0,0.0,0.0,-0.03882921948557671
-0.03997125358289021,-0.19403283641018096,0.0,-0.03047816719143979,0.0,-0.0338536267964165,-0.032209360986990836,0.0,0.0,-0.019657918704326278,0.0,0.0,0.0,0.0,0.0,-0.02597567710577893,0.0,0.06659970530971364,0.0,-0.005901114478605474,0.0,0.0,0.0,0.0,-0.03953680588913177
0.03778476665271248,0.16248160765407704,0.0,0.08559443730760902,0.0,0.011943458785720135,0.04728764035721667,0.0,0.0,0.03316557114836087,0.0,0.0,0.0,0.0,0.0,0.03478473425754757,0.0084833312993714,0.030650480901450262,0.0,0.0,0.0,0.0,0.0,0.0,0.03690959648302343
0.04957436349589848,0.11072653621498145,0.0,0.03702714839246398,0.020360716969094493,0.07402677411670237,0.06425205740574122,0.0,0.0,0.0,0.0,0.0,0.0,0.012433051784014604,0.0,0.02031855086054442,0.0,0.03411282673476961,0.0,0.0,0.0,0.0,0.0,0.0,0.03825217122242663
0.04390676939630869,0.19907494139802576,0.0,-0.03891786231835846,-0.05256541278414378,0.06986486340333328,-0.03862782287321643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09556262437038864,-0.02412726641842758,0.0,-0.02885508904237785,0.0,0.0,0.0,0.0,0.0,-0.05626891091706393
-0.04711071324297262,-0.1587343722076189,0.0,-0.03127859003351229,-0.02673603590060845,-0.050932343970825626,-0.030193598336073983,0.0,0.0,-0.028300057689213984,0.0,0.0,0.0,0.0,0.0,-0.02972788502354077,-0.008444331721907561,-0.010348987615611777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.028536952473379073,0.10197714884535625,0.0,0.017784166738676322,0.03722239928156819,0.08739586203512992,-0.054495576512134006,0.0,0.0,-0.029185357452961413,0.0,0.0,0.0,0.0,0.0,-0.02308419068656875,0.0,0.0,0.0,0.0,0.02135493460445379,0.0,0.0,0.0,0.060482743117399256
-0.038421096165838574,-0.14573052371451026,0.0,-0.03242830632963161,-0.030162994715253275,-0.04853545530100932,-0.03593983801645285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03551204380127871,0.0,-0.014001306521781512,0.0,-0.009431024565064228,0.0,0.0,0.0,0.0,-0.038495480059289766
0.06215824186488391,0.11533180816387999,0.0,-0.04041581830689548,-0.04106369442967575,0.0,0.07055224026941884,0.0,0.0,-0.04704850733000725,0.0,0.0,0.0,0.02234458121062516,0.0,0.04173076240495379,0.0,0.0,0.0,-0.029306419633915472,0.0,0.0,0.0,0.0,-0.05738939666338951
-0.04415301336028824,0.0,0.0,-0.0327758397195308,-0.03155222045564981,-0.08080097633153668,-0.050898718375119195,0.0,-0.003687971322598904,0.0,0.0,-0.004577373420872718,0.0,0.0,0.0,-0.05290240027971176,0.0,-0.013111124954286485,0.0,0.0,0.0,0.0,0.0,0.0,0.05015059973279072
0.08514781488439883,0.13022195593125047,0.0,-0.041210573323788455,-0.04929957959476511,-0.05484256866638648,-0.055692722414922576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03327417716187274,0.0,0.0,-0.025279505364389283,-0.020068114600294326,0.0,0.0,0.0,0.0,0.05502120961022062
0.04855417073420639,0.10594878083634479,0.0,0.11380461593603411,0.024130328146752984,0.06760976823913722,-0.05511707865153015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011207832083275592,0.0,0.00558527610449133,0.0,0.008342476985339516,0.0,0.0,0.0,0.0469126543536914
-0.025629497781911866,-0.19424026044706952,0.0,-0.02930599427199081,-0.028408478349487343,-0.040266082913310436,-0.024007191172484052,0.0,0.0,-0.02611836940887506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003997366238804266,-0.0022852331870869547,0.0,0.0,-0.008968972424190043,0.0,0.0,0.0
-0.062327679939762744,-0.24347275103893212,0.0,-0.03744730247759719,-0.04423604592021656,0.0,0.036484022852939814,0.0,0.0,0.0362404559423897,0.0,0.0,0.0,0.0,0.0,0.0,-0.01151406416480133,0.0539863766353437,0.0,0.0,0.0,-0.01617504713510366,0.0,0.0,-0.024791521211148772
-0.04638135168006625,-0.20992326581495388,0.0,-0.02780321950504281,-0.030287399109869478,0.0,0.0,0.0,-0.0027520428071167234,-0.02970886827779277,-0.0022341436956688776,-0.0039001231946051477,0.0,0.0,0.0,0.0,0.0,-0.003824191626160398,0.0,0.0,0.0,0.0,0.0,0.0,-0.032316680548936424
0.06239164524502509,-0.0659490134022243,0.0,0.1476353065187364,0.03182753050418281,0.02547520758881928,0.05324679110359746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039617154295735715,0.0,0.0,0.0,0.01000513269969433,0.014169235709971584,0.0,0.0,0.0,-0.06095551834994144
0.04327454722031636,-0.10200743966135185,0.0,-0.03275740385578511,-0.019502991370121087,0.0,0.0464223025354819,0.0,0.0,-0.01246837700479586,0.0,0.0,0.0,0.0,0.0,0.0,-0.017915325815557583,-0.0168486510893666,0.0,-0.02829418366917756,0.0,0.0,0.0,0.0,-0.0607616412561447
-0.07625354246622695,0.0,0.0,-0.034492556181666544,0.0,-0.06459792401974367,-0.041795224981791626,0.0,0.0,-0.04639296455223446,0.0,0.0,0.0,0.0,0.0,-0.039754030071299046,0.0,0.07338193991979895,0.0,-0.010840006119628404,0.0,-0.02062671506441515,0.0,0.0,0.04231417409058693
0.0,-0.20758797472048407,0.0,-0.027170586826156376,-0.029301696187990653,-0.025965265465872002,-0.026166240978561926,0.0,0.0,-0.02151697895130766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007495577028043303,-0.002220664271746113,-0.0018160280540824303,0.0,0.0,0.0,0.0,-0.0418735587262246
-0.06801834316002604,-0.24585341518009343,0.0,0.0168532280253374,-0.04470087463332551,0.0,0.04675352224861494,0.0,0.0,0.03969584795912786,0.0,0.0,0.0,0.0,0.0,-0.029404620009953232,0.0,0.062366789289097724,0.0,0.014705656524337973,0.0,0.0,0.0,0.0,0.049576507327901254
0.061506360239067276,-0.04191272509264893,0.0,0.03480415488140283,0.023547959709424762,0.08107078147347764,-0.04099955153494746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03806453250480379,0.013767388130982553,0.051956730430624584,0.0,0.0,0.0,0.0,0.0,0.0,0.024377595995465812
